EIE,Yeniseysk,Yeniseysk
EIH,Einasleigh,Einasleigh
EIK,Yeysk,Yeysk
EIL,Eielson AFB,Fairbanks
EIN,Airport,Eindhoven
EIS,Terrance B. Lettsome,Tortola
EIY,Ein Yahav,Ein Yahav
EJA,Yariguies,Barrancabermeja
EJH,Wedjh,Wedjh
EJN,Taolai,Ejina Banner
EJT,Enejet Island,Enejet Island
EKA,Murray Field,Arcata/Eureka
EKB,Ekibastuz,Ekibastuz
EKD,Elkedra,Elkedra
EKE,Ekereku,Ekereku
EKI,Municipal,Elkhart
EKN,Randolph County,Elkins
EKO,Regional,Elko
EKS,Shakhtersk,Shakhtersk
EKT,Airport,Eskilstuna
EKX,Regional-Addington Fld,Elizabethtown
ELA,Eagle Lake,Eagle Lake
ELB,Las Flores,El Banco
ELC,Elcho Island,Elcho Island
ELD,South Arkansas Rgnl,El Dorado
ELE,El Real,El Real
ELF,El Fasher,El Fasher
ELG,El Golea,El Golea
ELH,North Eleuthera,North Eleuthera
ELI,Elim,Elim
ELJ,El Recreo,El Recreo
ELK,Regional Business,Elk City
ELL,Matimba,Ellisras
ELM,Regional,Elmira/Corning
ELN,Bowers Field,Ellensburg
ELO,Eldorado,Eldorado
ELP,International,El Paso
ELQ,Gassim,Gassim
ELR,Elelim,Elelim
ELS,East London,East London
ELT,El-Tor,El-Tor
ELU,Guemar,El Oued
ELV,Sea Plane Base,Elfin Cove
ELW,Sea Plane Base,Ellamar
ELX,El Tigre,El Tigre
ELY,Yelland Field,Ely
ELZ,Municipal,Wellsville
EMA,East Midlands,Nottingham
EMD,Emerald,Emerald
EME,Emden,Emden
EMG,Empangeni,Empangeni
EMI,Emirau Island,Emirau Island
EMK,Emmonak,Emmonak
EML,Emmen,Emmen
EMM,Municipal,Kemmerer
EMN,Nema,Nema
EMO,Emo,Emo
EMP,Municipal,Emporia
EMS,Embessa,Embessa
EMT,San Gabriel Valley,El Monte
EMX,El Maiten,El Maiten
EMY,El-Minya,El-Minya
ENA,Municipal,Kenai
ENB,Eneabba,Eneabba
ENC,Nancy-Essey,Metz/Nancy
END,Vance AFB,Enid
ENE,H.Hasan Aroeboesman,Ende
ENF,Enontekio,Enontekio
ENH,Xujiaping,Enshi
ENI,El Nido,El Nido
ENJ,El Naranjo,El Naranjo
ENK,St Angelo,Enniskillen
ENL,Municipal,Centralia
ENN,Municipal,Nenana
ENO,R.Amin Ayub Gonzalez,Encarnacion
ENS,Twenthe,Enschede
ENT,Enewetak Island,Enewetak Island
ENU,Akanu Ibiam Intl,Enugu
ENV,Wendover,Wendover
ENW,Regional,Kenosha
ENY,Nanniwan,Yan'an
EOH,Enrique Olaya Herrera,Medellin
EOI,Eday,Eday
EOK,Municipal,Keokuk
EOR,El Dorado,El Dorado
EOS,Hugh Robinson,Neosho
EOZ,Elorza,Elorza
EPA,El Palomar,El Palomar
EPG,Browns,Weeping Water
EPH,Municipal,Ephrata
EPL,Mirecourt,Epinal
EPN,Epena,Epena
EPR,Esperance,Esperance
EPS,El Portillo,Samana
EPT,Eliptamin,Eliptamin
EPU,Parnu,Parnu
EQS,Esquel,Esquel
ERA,Erigavo,Erigavo
ERB,Ernabella,Ernabella
ERC,Erzincan,Erzincan
ERD,Berdiansk,Berdiansk
ERE,Erave,Erave
ERF,Erfurt-Weimar,Erfurt
ERG,Yerbogachen,Yerbogachen
ERH,Moulay Ali Cherif,Errachidia
ERI,International,Erie
ERL,Saiwusu Intl,Erenhot
ERM,Erechim,Erechim
ERN,Amaury Feitosa Tomaz,Eirunepe
ERQ,Elrose Mine,Elrose Mine
ERR,Errol,Errol
ERS,Eros,Windhoek
ERT,Erdenet,Erdenet
ERU,Erume,Erume
ERV,Municipal,Kerrville
ERZ,Erzurum,Erzurum
ESA,Esa'ala,Esa'ala
ESB,Esenboga,Ankara
ESC,Delta County,Escanaba
ESD,Orcas Island,Eastsound
ESE,Ensenada,Ensenada
ESF,Esler Regional,Alexandria
ESG,Luis Maria Argana Intl,Mariscal Estigarribia
ESH,Shoreham-by-Sea,Shoreham-by-Sea
ESI,Espinosa,Espinosa
ESK,Eskisehir Airport,Eskisehir
ESL,Elista,Elista
ESM,C.Concha Torres Intl,Esmeraldas
ESN,Newnam Field,Easton
ESO,Ohkay Owingeh,Espanola
ESP,Stroudsburg-Pocono,East Stroudsburg
ESR,Ricardo Garcia Posada,El Salvador
ESS,Muelheim,Essen
EST,Municipal,Estherville
ESU,Mogador,Essaouira
ESW,State,Easton
ETB,Municipal,West Bend
ETD,Etadunna,Etadunna
ETE,Genda Wuha,Metema
ETH,Eilat,Eilat
ETL,Svetlaya,Svetlaya
ETM,Ramon International,Eilat
ETN,Municipal,Eastland
ETR,International,Santa Rosa
ETS,Municipal,Enterprise
ETZ,Lorraine,Metz/Nancy
EUA,Kaufana,Eua
EUC,Eucla,Eucla
EUE,Eureka,Eureka
EUF,Weedon Field,Eufaula
EUG,Mahlon Sweet Field,Eugene
EUM,Neumuenster,Neumuenster
EUN,Hassan I,Laayoune
EUO,Paratebueno,Paratebueno
EUQ,Evelio Javier,Antique
EUX,F.D. Roosevelt,St Eustatius
EVA,Ben Bruce Mem. Airpark,Evadale
EVD,Eva Downs,Eva Downs
EVE,Evenes,Harstad/Narvik
EVG,Sveg,Sveg
EVH,Evans Head,Evans Head
EVM,Eveleth-Virginia Muni,Eveleth
EVN,Zvartnots Intl,Yerevan
EVV,Regional,Evansville
EVW,Uinta County,Evanston
EVX,Fauville,Evreux
EWB,New Bedford Regional,New Bedford/Fall River
EWE,Ewer,Ewer
EWI,Enarotali,Enarotali
EWK,City-County,Newton
EWN,Coastal Carolina Rgnl,New Bern
EWO,Ewo,Ewo
EWR,Newark Liberty Intl,New York
EXI,Sea Plane Base,Excursion Inlet
EXM,Exmouth,Exmouth
EXT,Exeter,Exeter
EYK,Beloyarsky,Beloyarsky
EYL,Yelimane,Yelimane
EYP,El Alcaravan,Yopal
EYR,Municipal,Yerington
EYS,Eliye Springs,Eliye Springs
EYW,International,Key West
EZE,Ministro Pistarini,Buenos Aires
EZS,Elazig,Elazig
EZV,Berezovo,Berezovo
FAA,Badala,Faranah
FAB,Farnborough,Farnborough
FAC,Faaite,Faaite
FAE,Vagar,Faroe Islands
FAF,Felker AAF,Fort Eustis
FAG,Fagurholsmyri,Fagurholsmyri
FAH,Farah,Farah
FAI,International,Fairbanks
FAJ,Diego Jimenez Torres,Fajardo
FAK,Sea Plane Base,False Island
FAM,Regional,Farmington
FAO,Airport,Faro
FAQ,Freida River,Freida River
FAR,Hector Intl,Fargo
FAS,Faskrudsfjordur,Faskrudsfjordur
FAT,Yosemite Intl,Fresno
FAU,Fahud,Fahud
FAV,Fakarava,Fakarava
FAY,Regional (Grannis Fld),Fayetteville
FAZ,Fasa,Fasa
FBA,Fonte Boa,Fonte Boa
FBD,Faizabad,Faizabad
FBE,Paulo Abdala,Francisco Beltrao
FBG,Simmons AAF,Fort Bragg
FBK,Ladd AAF,Fairbanks
FBL,Municipal,Faribault
FBM,Luano Intl,Lubumbashi
FBR,Fort Bridger,Fort Bridger
FBS,Sea Plane Base,Friday Harbor
FBY,Municipal,Fairbury
FCA,Glacier Park Intl,Kalispell
FCB,Ficksburg,Ficksburg
FCH,Chandler Executive,Fresno
FCM,Flying Cloud,Minneapolis/St Paul
FCN,Nordholz,Cuxhaven
FCO,Fiumicino,Rome
FCS,Fort Carson/Butts AAF,Colorado Springs
FCY,Municipal,Forrest City
FDE,Bringeland,Forde
FDF,Martinique A. Cesaire,Fort-de-France
FDH,Friedrichshafen,Friedrichshafen
FDK,Municipal,Frederick
FDR,Regional,Frederick
FDU,Bandundu,Bandundu
FDY,Findlay,Findlay
FEA,Fetlar,Fetlar
FEB,Sanfebagar,Sanfebagar
FEC,Joao Durval Carneiro,Feira de Santana
FEG,International,Fergana
FEJ,Feijo,Feijo
FEK,Ferkessedougou,Ferkessedougou
FEL,Fuerstenfeldbruck,Fuerstenfeldbruck
FEN,Fernando de Noronha,Fernando de Noronha
FEP,Albertus,Freeport
FET,Municipal,Fremont
FEZ,Saiss,Fes
FFA,First Flight,Kill Devil Hills
FFD,RAF Station,Fairford
FFL,Municipal,Fairfield
FFM,Municipal,Fergus Falls
FFO,Wright-Patterson AFB,Dayton
FFT,Capital City,Frankfort
FFU,Futaleufu,Futaleufu
FGD,Fderik,Fderik
FGI,Fagali'i,Apia
FGU,Fangatau,Fangatau
FHU,Municipal/Libby AAF,Sierra Vista
FHZ,Fakahina,Fakahina
FID,Elizabeth Field,Fishers Island
FIE,Fair Isle,Fair Isle
FIG,Katourou,Fria
FIH,N'djili Intl,Kinshasa
FIK,Finke,Finke
FIL,Municipal,Fillmore
FIN,Finschhafen,Finschhafen
FIZ,Fitzroy Crossing,Fitzroy Crossing
FJR,International,Fujairah
FKB,Baden Airpark,Karlsruhe/Baden-Baden
FKI,Bangoka Intl,Kisangani
FKJ,Fukui,Fukui
FKL,Venango Regional,Franklin
FKN,Municipal-John B. Rose,Franklin
FKQ,Torea,Fak Fak
FKS,Fukushima,Fukushima
FLA,Gustavo A. Paredes,Florencia
FLB,Cangapara,Floriano
FLD,Fond du Lac County,Fond du Lac
FLF,Schaeferhaus,Flensburg
FLG,Flagstaff Pulliam,Grand Canyon
FLH,Flotta,Flotta
FLI,Holt,Flateyri
FLL,International,Fort Lauderdale
FLM,Filadelfia,Filadelfia
FLN,Hercilio Luz Intl,Florianopolis
FLO,Regional,Florence
FLP,Marion County Regional,Flippin
FLR,Peretola,Florence
FLS,Flinders Island,Flinders Island
FLT,Flat,Flat
FLV,Sherman AAF,Fort Leavenworth
FLW,Flores Island,Flores Island
FLX,Municipal,Fallon
FLY,Finley,Finley
FLZ,Ferdinand LumbanTobing,Sibolga
FMA,Formosa,Formosa
FME,Tipton,Fort Meade/Odenton
FMH,Cape Cod Coast Guard,Falmouth
FMI,Kalemie,Kalemie
FMM,Allgaeu,Memmingen
FMN,Four Corners Regional,Farmington
FMO,International,Muenster/Osnabrueck
FMS,Municipal,Fort Madison
FMU,Municipal,Florence
FMY,Page Field,Fort Myers
FNA,Lungi International,Freetown
FNB,Trollenhagen,Neubrandenburg
FNC,Madeira,Funchal
FND,Funadhoo,Funadhoo
FNE,Fane,Fane
FNG,Fada N'Gourma,Fada N'Gourma
FNH,Fincha'a,Fincha'a
FNI,Garons,Nimes
FNJ,Sunan Intl,Pyongyang
FNL,Municipal,Fort Collins/Loveland
FNR,Sea Plane Base,Funter Bay
FNT,Bishop Intl,Flint
FNU,Fenosu,Oristano
FOA,Foula,Foula
FOB,Fort Bragg,Fort Bragg
FOC,Changle Intl,Fuzhou
FOD,Regional,Fort Dodge
FOE,Forbes Field,Topeka
FOG,Gino Lisa,Foggia
FOK,Francis S. Gabreski,Westhampton Beach
FOM,Nkounja,Foumban
FON,Arenal,Fortuna
FOO,Numfoor,Numfoor
FOR,Pinto Martins Intl,Fortaleza
FOS,Forrest,Forrest
FOT,Forster,Forster
FOU,Fougamou,Fougamou
FOY,Foya,Foya
FPO,Grand Bahama Intl,Freeport
FPR,St Lucie County Intl,Fort Pierce
FPY,Perry-Foley,Perry
FRA,International,Frankfurt
FRB,Forbes,Forbes
FRC,Tenente Lund Presetto,Franca
FRD,Airport,Friday Harbor
FRE,Fera Island,Fera Island
FRG,Republic,Farmingdale
FRH,Municipal,French Lick
FRI,Marshall AAF,Fort Riley
FRK,Fregate Island,Fregate Island
FRL,Luigi Ridolfi,Forli
FRM,Municipal,Fairmont
FRN,Bryant AAF,Anchorage
FRO,Floro,Floro
FRQ,Feramin,Feramin
FRR,Warren County,Front Royal
FRS,Mundo Maya Intl,Flores
FRT,Frutillar,Frutillar
FRU,Manas Intl,Bishkek
FRW,Francistown,Francistown
FRY,Eastern Slopes Rgnl,Fryeburg
FRZ,Fritzlar,Fritzlar
FSC,Sud-Corse,Figari
FSD,Joe Foss Field,Sioux Falls
FSI,Henry Post AAF,Lawton/Fort Sill
FSK,Municipal,Fort Scott
FSL,Fossil Downs Station,Fossil Downs Station
FSM,Regional,Fort Smith
FSP,St-Pierre,St-Pierre
FSS,Kinloss RAF,Forres
FST,Pecos County,Fort Stockton
FSU,Municipal,Fort Sumner
FSZ,Mount Fuji,Shizuoka
FTA,Futuna Island,Futuna Island
FTE,Comandante A. Tola,El Calafate
FTI,Fitiuta,Fitiuta
FTK,Godman AAF,Fort Knox
FTU,Marillac,Tolanaro
FTW,Meacham International,Fort Worth
FTX,Owando,Owando
FTY,Fulton County,Atlanta
FUB,Fulleborn,Fulleborn
FUE,Fuerteventura,Fuerteventura
FUG,Xiguan,Fuyang
FUJ,Goto-Fukue,Fukue
FUK,Fukuoka,Fukuoka
FUL,Municipal,Fullerton
FUM,Fuma,Fuma
FUN,International,Funafuti
FUO,Shadi,Foshan
FUT,Pointe Vele,Futuna Island
FVL,Flora Valley,Flora Valley
FVM,Fuvahmulak Island,Fuvahmulak Island
FVR,Forrest River Mission,Forrest River Mission
FWA,International,Fort Wayne
FWH,NAS JRB,Fort Worth
FWL,Farewell,Farewell
FXE,Executive,Fort Lauderdale
FXO,Cuamba,Cuamba
FXY,Municipal,Forest City
FYJ,Fuyuan,Fuyuan
FYM,Municipal,Fayetteville
FYN,Fuyun,Fuyun
FYT,Faya-Largeau,Faya-Largeau
FYU,Fort Yukon,Fort Yukon
FYV,Drake Field,Fayetteville/Springd.
FZL,FUZULI  INTERNATIONAL,Fuzuli
FZO,Filton,Filton
GAA,Guamal,Guamal
GAB,Gabbs,Gabbs
GAC,Gracias,Gracias
GAD,Northeast Alabama Rgnl,Gadsden
GAE,Matmata,Gabes
GAF,Ksar,Gafsa
GAG,Gage,Gage
GAH,Gayndah,Gayndah
GAI,Montgomery Co Airpark,Gaithersburg
GAJ,Yamagata,Yamagata
GAL,Edward G. Pitka Sr.,Galena
GAM,Gambell,Gambell
GAN,International,Gan Island
GAO,Mariana Grajales,Guantanamo
GAP,Gusap,Gusap
GAQ,Korogoussou,Gao
GAR,Garaina,Garaina
GAS,Garissa,Garissa
GAT,Tallard,Gap
GAU,Gopinath Bordoloi Intl,Guwahati
GAV,Gag Island,Gag Island
GAW,Gangaw,Gangaw
GAX,Yenzi,Gamba
GAY,Gaya,Gaya
GAZ,Guasopa,Guasopa
GBA,Cotswold,Kemble
GBB,International,Gabala
GBC,Gasuke,Gasuke
GBD,Municipal,Great Bend
GBE,Sir Seretse Khama Intl,Gaborone
GBF,Negarbo,Negarbo
GBG,Municipal,Galesburg
GBH,Galbraith Lake,Galbraith Lake
GBI,Kalaburagi,Gulbarga
GBJ,Marie-Galante,Marie-Galante
GBK,Gbangbatok,Gbangbatok
GBL,South Goulburn Island,South Goulburn Island
GBM,Garbaharey,Garbaharey
GBP,Gamboola,Gamboola
GBR,Walter J. Koladza,Great Barrington
GBT,Gorgan,Gorgan
GBU,Khashm el Girba,Khashm el Girba
GBV,Gibb River,Gibb River
GBW,Ginbata,Ginbata
GBZ,Great Barrier Island,Great Barrier Island
GCA,Guacamayas,Guacamayas
GCC,Campbell County,Gillette
GCD,Grand Coulee Dam,Electric City
GCH,Gachsaran,Gachsaran
GCI,Guernsey,Guernsey
GCJ,Grand Central,Johannesburg
GCK,Regional,Garden City
GCM,Owen Roberts Intl,Grand Cayman
GCN,National Park,Grand Canyon
GCT,Bar Ten Ranch,Grand Canyon
GCW,Grand Canyon West,Grand Canyon West
GCY,Greene County Muni,Greeneville
GDA,Gounda,Gounda
GDB,Birsi,Gondia
GDC,Donaldson Field,Greenville/Spartanburg
GDD,Gordon Downs,Gordon Downs
GDE,Gode,Gode
GDG,Magdagachi,Magdagachi
GDH,Golden Horn Lodge SPB,Golden Horn
GDI,Gordil,Melle
GDJ,Gandajika,Gandajika
GDL,Miguel Hidalgo Intl,Guadalajara
GDM,Municipal,Gardner
GDN,Lech Walesa,Gdansk
GDO,Guasdualito,Guasdualito
GDP,Guadalupe,Guadalupe
GDQ,Azezo,Gonder
GDR,Angra dos Reis,Angra dos Reis
GDT,J.A.G.S. McCartney Int,Grand Turk
GDV,Dawson Community,Glendive
GDW,Zettel Memorial,Gladwin
GDX,Sokol,Magadan
GDZ,Gelendzhik,Gelendzhik
GEA,Magenta,Noumea
GEB,Gebe,Gebe
GEC,Gecitkale,Gecitkale
GED,Sussex County,Georgetown
GEE,George Town,George Town
GEF,Geva,Geva
GEG,International,Spokane
GEL,Sepe Tiaraju,Santo Angelo
GEM,Mongomeyen,Mongomo
GEO,Cheddi Jagan Intl,Georgetown
GER,Rafael Cabrera,Nueva Gerona
GES,International,General Santos
GET,Geraldton,Geraldton
GEV,Gallivare,Gallivare
GEW,Gewoia,Gewoia
GEX,Geelong,Geelong
GEY,South Big Horn County,Greybull
GFD,Pope Field,Greenfield
GFE,Grenfell,Grenfell
GFF,Griffith,Griffith
GFK,International,Grand Forks
GFL,Floyd Bennett Memorial,Glens Falls
GFN,Clarence Valley,Grafton
GFO,Bartica,Bartica
GFR,Granville,Granville
GFY,Grootfontein,Grootfontein
GGB,Agua Boa,Agua Boa
GGC,Lumbala N'guimbo,Lumbala N'guimbo
GGD,Gregory Downs,Gregory Downs
GGE,Georgetown County,Georgetown
GGF,Almeirim,Almeirim
GGG,East Texas Regional,Longview
GGH,Cianorte,Cianorte
GGJ,Guaira,Guaira
GGL,Gilgal,Gilgal
GGM,Kakamega,Kakamega
GGN,Gagnoa,Gagnoa
GGO,Guiglo,Guiglo
GGR,Garowe,Garowe
GGS,Gobernador Gregores,Gobernador Gregores
GGT,Exuma International,George Town
GGW,International,Glasgow
GHA,Noumerat,Ghardaia
GHB,Governor's Harbour,Governor's Harbour
GHC,Great Harbour Cay,Great Harbour Cay
GHE,Garachine,Garachine
GHF,Giebelstadt,Giebelstadt
GHK,Gahcho Kue,Kennedy Lake
GHM,Municipal,Centerville
GHN,Guanghan,Guanghan
GHS,Melalan,West Kutai
GHT,Ghat,Ghat
GHU,Gualeguaychu,Gualeguaychu
GIB,Gibraltar,Gibraltar
GIC,Boigu Island,Boigu Island
GID,Gitega,Gitega
GIF,Winter Haven's Gilbert,Winter Haven
GIG,Galeao-A.C.Jobim Intl,Rio de Janeiro
GII,Siguiri,Siguiri
GIL,Gilgit,Gilgit
GIM,Miele Mimbale,Miele Mimbale
GIR,Santiago Vila,Girardot
GIS,Gisborne,Gisborne
GIT,Geita,Geita
GIU,Sigiriya,Sigiriya
GIY,Giyani,Giyani
GIZ,Gizan,Gizan
GJA,Guanaja,Guanaja
GJL,Ferhat Abbas,Jijel
GJM,Guajara-Mirim,Guajara-Mirim
GJR,Gjogur,Gjogur
GJT,Regional,Grand Junction
GKA,Goroka,Goroka
GKD,Gokceada,Gokceada
GKE,Air Base,Geilenkirchen
GKH,Palungtar,Gorkha
GKK,Kooddoo Island,Kooddoo Island
GKL,Great Keppel Island,Great Keppel Island
GKN,Gulkana,Gulkana
GKO,Kongo Boumba,Kongo Boumba
GKT,Gatlinburg,Sevierville
GLA,International,Glasgow
GLB,San Carlos Apache,Globe
GLC,Geladi,Geladi
GLD,Renner Field,Goodland
GLE,Municipal,Gainesville
GLF,Golfito,Golfito
GLG,Glengyle,Glengyle
GLH,Mid-Delta,Greenville
GLI,Glen Innes,Glen Innes
GLK,Galcaio,Galcaio
GLL,Klanten,Gol
GLM,Glenormiston,Glenormiston
GLN,Guelmime,Guelmime
GLO,Gloucestershire,Gloucester/Cheltenham
GLP,Gulgubip,Gulgubip
GLR,Regional,Gaylord
GLS,Sholes Intl,Galveston
GLT,Gladstone,Gladstone
GLU,Gelephu,Gelephu
GLV,Golovin,Golovin
GLW,Municipal,Glasgow
GLX,Gamarmalamo,Galela
GLY,Mount Goldsworthy,Mount Goldsworthy
GLZ,Gilze-Rijen AB,Breda
GMA,Gemena,Gemena
GMB,Gambela,Gambela
GMC,Guerima,Guerima
GMD,Ben Slimane,Ben Slimane
GME,Gomel,Gomel
GMI,Gasmata,Gasmata
GMM,Gamboma,Gamboma
GMN,Greymouth,Greymouth
GMO,Lawanti,Gombe
GMP,Gimpo International,Seoul
GMQ,Maqin,Golog
GMR,Totegegie,Gambier
GMS,Antonio Guerreiro,Guimaraes
GMT,Air Station,Granite Mountain
GMU,Greenville Downtown Ap,Greenville/Spartanburg
GMV,Monument Valley,Monument Valley
GMZ,La Gomera,San Sebastian/Gomera
GNA,Grodno,Grodno
GNB,Grenoble-Isere,Lyon
GND,Maurice Bishop Intl,Grenada
GNF,Gansner Field,Quincy
GNG,Municipal,Gooding
GNI,Lyudao (Green Island),Lyudao (Green Island)
GNJ,Ganja,Ganja
GNM,Guanambi,Guanambi
GNN,Ginir,Ginir
GNR,Dr. Arturo U. Illia,General Roca
GNS,Binaka,Gunung Sitoli
GNT,Grants-Milan Municipal,Grants
GNU,Goodnews Bay,Goodnews Bay
GNV,Regional,Gainesville
GNY,Guney Anadolu Projesi,Sanliurfa
GNZ,Ghanzi,Ghanzi
GOA,Cristoforo Colombo,Genoa
GOB,Robe,Goba
GOC,Gora,Gora
GOE,Gonaili,Gonaili
GOG,Gobabis,Gobabis
GOH,Nuuk,Nuuk
GOI,Dabolim,Goa
GOJ,Strigino,Nizhny Novgorod
GOK,Guthrie-Edmond Rgnl,Guthrie
GOL,Municipal,Gold Beach
GOM,International,Goma
GON,Airport,Groton/New London
GOO,Goondiwindi,Goondiwindi
GOP,Gorakhpur,Gorakhpur
GOQ,Golmud,Golmud
GOR,Gore,Gore
GOS,Gosford,Gosford
GOT,Landvetter,Goteborg
GOU,International,Garoua
GOV,Gove,Nhulunbuy
GOX,Mopa Airport,Goa
GOZ,Gorna Oryahovitsa,Gorna Oryahovitsa
GPA,Araxos,Patrai
GPB,T.Thomas de Faria,Guarapuava
GPD,Mount Gordon Mine,Mount Gordon Mine
GPI,Juan Casiano,Guapi
GPL,Guapiles,Guapiles
GPN,Garden Point,Garden Point
GPO,General Pico,General Pico
GPS,Seymour,Baltra Island
GPT,International,Gulfport/Biloxi
GPZ,Itasca County,Grand Rapids
GQQ,Municipal,Galion
GRA,Gamarra,Gamarra
GRB,Austin Straubel Intl,Green Bay
GRC,Grand Cess,Grand Cess
GRD,Greenwood County,Greenwood
GRE,Greenville,Greenville
GRF,Gray AAF,Tacoma
GRG,Gardez,Gardez
GRH,Garuahi,Garuahi
GRI,Central Nebraska Rgnl,Grand Island
GRJ,George,George
GRK,Regional/R.Gray AAF,Killeen/Fort Hood
GRL,Garasa,Garasa
GRM,Cook County,Grand Marais
GRN,Municipal,Gordon
GRO,Costa Brava,Girona
GRP,Gurupi,Gurupi
GRQ,Eelde,Groningen
GRR,Gerald R. Ford Intl,Grand Rapids
GRS,Corrado Baccarini,Grosseto
GRT,Gujrat,Gujrat
GRU,Guarulhos Intl,Sao Paulo
GRV,Grozny,Grozny
GRW,Graciosa Island,Graciosa Island
GRX,Federico Garcia Lorca,Granada
GRY,Grimsey,Grimsey
GRZ,Airport,Graz
GSA,Long Pasia,Long Pasia
GSB,Seymour Johnson AFB,Goldsboro
GSC,Gascoyne Junction,Gascoyne Junction
GSE,City Airport,Goteborg
GSH,Municipal,Goshen
GSI,Grand-Santi,Grand-Santi
GSJ,Puerto San Jose,Puerto San Jose
GSL,Taltheilei Narrows,Taltheilei Narrows
GSM,Dayrestan,Gheshm Island
GSN,Mount Gunson,Mount Gunson
GSO,Piedmont Triad Intl,Greensboro/High Point
GSP,International,Greenville/Spartanburg
GSQ,International,Shark el-Owainat
GSR,Gardo,Gardo
GSS,Sabi Sabi,Sabie
GST,Airport,Gustavus
GSU,Gedaref,Gedaref
GSV,Gagarin,Saratov
GTA,Gatokae,Gatokae
GTE,Groote Eylandt,Groote Eylandt
GTF,International,Great Falls
GTG,Municipal,Grantsburg
GTI,Guettin,Guettin
GTN,Glentanner,Mount Cook
GTO,Djalaluddin,Gorontalo
GTP,Grants Pass,Grants Pass
GTR,Golden Triangle Rgnl,Columbus
GTS,The Granites,The Granites
GTT,Georgetown,Georgetown
GTW,Holesov,Zlin
GTY,Regional,Gettysburg
GTZ,Kirawira B,Grumeti
GUA,La Aurora Intl,Guatemala City
GUB,Guerrero Negro,Guerrero Negro
GUC,Gunnison-Crested Butte,Gunnison
GUD,Goundam,Goundam
GUE,Guriaso,Guriaso
GUF,Jack Edwards,Gulf Shores
GUG,Guari,Guari
GUH,Gunnedah,Gunnedah
GUI,Guiria,Guiria
GUJ,Guaratingueta,Guaratingueta
GUL,Goulburn,Goulburn
GUM,A.B. Won Pat Intl,Guam
GUO,Guriel,Guriel
GUP,Municipal,Gallup
GUQ,Guanare,Guanare
GUR,Gurney,Alotau
GUS,Grissom ARB,Peru
GUT,Airport,Guetersloh
GUU,Grundarfjordur,Grundarfjordur
GUV,Mougulu,Mougulu
GUW,Atyrau,Atyrau
GUX,Guna,Guna
GUY,Municipal,Guymon
GUZ,Guarapari,Guarapari
GVA,International,Geneva
GVE,Municipal,Gordonsville
GVI,Green River,Green River
GVL,Lee Gilmer Memorial,Gainesville
GVN,May-Gatka,Sovetskaya Gavan
GVP,Greenvale,Greenvale
GVR,A.Machado Oliveira,Governador Valadares
GVT,Majors,Greenville
GVX,Sandviken,Gavle
GWA,Gwa,Gwa
GWD,International,Gwadar
GWE,Gweru,Gweru
GWL,Gwalior,Gwalior
GWN,Gnarowein,Gnarowein
GWO,Leflore,Greenwood
GWS,Municipal,Glenwood Springs
GWT,Sylt,Westerland
GWV,Fokker Field,Glendale
GWY,Galway,Galway
GXA,Beringin,Muara Teweh
GXF,Sayun,Sayun
GXG,Negage,Negage
GXH,Gannan Xiahe,Xiahe
GXQ,Teniente Vidal,Coyhaique
GXX,Yagoua,Yagoua
GXY,Weld County,Greeley
GYA,Guayaramerin,Guayaramerin
GYB,Wodgina,Wodgina
GYD,Heydar Aliyev Intl,Baku
GYE,Jose Joaquin de Olmedo,Guayaquil
GYG,Magan,Magan
GYI,Gisenyi,Gisenyi
GYL,Argyle,Argyle
GYM,Jose Maria Yanez Intl,Guaymas
GYN,Santa Genoveva,Goiania
GYO,Blangkejeren,Blangkejeren
GYP,Gympie,Gympie
GYR,Phoenix Goodyear,Goodyear
GYS,Panlong,Guangyuan
GYU,Liupanshan,Guyuan
GYZ,Mine Site,Gruyere
GZA,Yasser Arafat Intl,Gaza
GZG,Gesaer,Ganzi
GZI,Ghazni,Ghazni
GZO,Nusatupe,Gizo
GZP,Gazipasa Alanya,Gazipasa
GZT,Oguzeli,Gaziantep
GZW,Ghazvin,Ghazvin
HAA,Hasvik,Hasvik
HAB,Marion Co. Rankin Fite,Hamilton
HAC,Hachijojima,Hachijojima
HAD,Halmstad,Halmstad
HAF,Half Moon Bay,Half Moon Bay
HAH,Prince Said Ibrahim,Moroni
HAI,Municipal Dr. Haines,Three Rivers
HAJ,Airport,Hannover
HAK,Meilan Intl,Haikou
HAL,Halali,Halali
HAM,Hamburg Airport,Hamburg
HAN,Noi Bai Intl,Hanoi
HAO,Butler County Regional,Hamilton
HAQ,Hanimaadhoo Island,Hanimaadhoo Island
HAR,Capital City,Harrisburg
HAS,Hail,Hail
HAT,Heathlands,Heathlands
HAU,Karmoy,Haugesund
HAV,Jose Marti Intl,Havana
HAW,Haverfordwest,Haverfordwest
HAY,Hacaritama,Aguachica
HAZ,Hatzfeldthaven,Hatzfeldthaven
HBA,International,Hobart
HBB,Industrial Airpark,Hobbs
HBD,Habi,Habi
HBE,Borg el Arab,Alexandria
HBG,Bobby L. Chain Muni,Hattiesburg/Laurel
HBH,Sea Plane Base,Entrance Island
HBK,Municipal,Holbrook
HBQ,Haibei,Qilian
HBR,Regional,Hobart
HBT,SPB,Hambantota
HBU,Bulgan (Khovd),Bulgan (Khovd)
HBX,Hubli,Hubli
HCA,McMahon-Wrinkle,Big Spring
HCC,Columbia County,Hudson
